tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
Chef,2,130.48,62.06,30.195,38.225,0.5,100.0,56.5,11.8,25.5,18.7,1482.12,2.24,11.359,0.017,270.7,5365.82,16
Chef,2,124.389,60.29,29.789,34.31,0.5,100.0,59.0,11.9,24.5,19.4,1479.54,2.3,11.894,0.018,346.08,5392.21,16
Chef,1,132.0,61.546,29.966,40.488,0.5,100.0,56.9,12.1,26.0,18.8,1473.69,2.19,11.164,0.017,296.57,5445.01,16
Chef,2,129.754,61.095,30.124,38.535,0.5,100.0,57.8,12.6,24.3,18.5,1497.42,2.78,11.54,0.021,303.36,5540.28,16
Chef,2,137.392,61.288,29.945,46.159,0.0,100.0,58.2,12.2,23.0,18.2,1487.46,2.32,10.826,0.017,320.1,5294.71,16
Chef,2,134.624,63.568,29.97,41.086,0.5,100.0,56.3,12.2,24.4,18.6,1490.83,1.91,11.074,0.014,281.9,5415.51,16
Chef,2,132.215,63.805,30.078,38.332,0.0,100.0,57.3,12.0,23.7,18.7,1497.42,2.35,11.326,0.018,299.58,5370.88,16
Chef,2,130.114,61.462,29.822,38.83,0.0,100.0,57.9,11.9,24.1,18.6,1496.08,1.95,11.498,0.015,273.08,5403.36,16
Chef,2,130.353,59.495,29.732,41.126,0.0,100.0,59.5,12.3,26.3,18.6,1476.86,2.39,11.33,0.018,281.21,5379.47,16
Chef,1,131.968,60.992,30.071,40.905,0.0,100.0,57.2,11.9,24.9,18.6,1482.74,2.28,11.236,0.017,318.0,5536.79,16
Chef,1,142.551,62.418,30.181,49.952,0.0,100.0,56.5,12.6,24.5,19.2,1497.42,2.41,10.504,0.017,286.14,5388.9,16
Chef,2,136.259,63.781,30.06,42.418,0.0,100.0,59.1,12.4,24.5,19.2,1491.73,2.46,10.948,0.018,316.3,5431.41,16
Chef,2,127.424,61.208,29.759,36.457,0.0,100.0,57.6,12.4,24.6,18.7,1483.64,2.45,11.643,0.019,292.47,5379.63,16
Chef,2,136.791,59.765,30.007,47.019,0.0,100.0,60.9,11.7,25.9,19.3,1488.53,2.31,10.882,0.017,337.63,5384.83,16
Chef,2,132.5,59.071,29.889,43.54,0.0,100.0,58.5,11.7,26.1,18.8,1487.05,2.75,11.223,0.021,301.61,5498.14,16
Chef,2,138.524,64.343,30.049,44.132,0.5,100.0,56.3,12.3,25.1,19.1,1492.4,2.34,10.774,0.017,305.35,5333.92,16
Chef,2,132.32,63.532,30.147,38.641,0.0,100.0,57.6,12.6,25.6,18.3,1487.25,2.28,11.24,0.017,253.99,5570.46,16
Chef,2,133.648,65.382,29.642,38.624,0.5,100.0,57.6,12.2,26.7,18.9,1479.49,2.46,11.07,0.018,264.61,5386.63,16
Chef,2,132.325,60.927,29.984,41.414,0.0,100.0,58.8,12.4,23.5,18.9,1492.35,2.15,11.278,0.016,320.45,5501.93,16
Chef,2,134.12,61.688,30.086,42.346,0.0,100.0,58.9,12.5,24.2,19.1,1488.05,2.81,11.095,0.021,332.64,5291.25,16
Chef,2,129.332,60.959,29.932,38.441,0.0,100.0,55.6,12.2,24.8,18.7,1484.95,2.24,11.482,0.017,291.14,5455.33,16
Chef,1,131.581,63.63,29.647,38.304,0.0,100.0,55.6,11.8,24.0,18.5,1482.26,2.31,11.265,0.018,302.86,5326.11,16
Chef,2,133.152,59.967,29.821,43.364,0.0,100.0,56.9,12.3,25.1,18.8,1497.42,2.41,11.246,0.018,325.46,5374.75,16
Chef,2,126.995,61.924,30.317,34.754,0.0,100.0,60.1,12.5,24.4,19.0,1481.13,2.18,11.663,0.017,322.91,5383.75,16
Chef,2,132.326,62.841,30.107,39.378,0.5,100.0,56.5,12.4,24.4,18.8,1484.55,2.86,11.219,0.022,316.67,5396.59,16
Chef,2,128.497,63.283,30.215,34.999,0.0,100.0,57.2,12.6,24.5,18.7,1494.18,2.36,11.628,0.018,293.37,5413.34,16
Chef,2,136.604,64.817,30.071,41.716,0.5,100.0,59.7,12.5,24.3,18.7,1484.99,2.64,10.871,0.019,312.95,5404.23,16
Chef,2,145.172,63.295,29.891,51.986,0.0,100.0,59.2,11.9,24.3,18.9,1497.42,2.09,10.315,0.014,362.24,5391.32,16
Chef,1,130.095,61.989,30.06,38.046,0.5,100.0,55.4,11.8,25.6,18.7,1496.07,2.49,11.5,0.019,309.09,5420.29,16
Chef,2,136.962,63.992,29.76,43.21,0.5,100.0,59.4,12.4,24.4,18.4,1486.23,2.49,10.851,0.018,331.54,5327.2,16
Chef,1,131.309,59.445,30.165,41.699,0.0,100.0,59.8,12.0,25.7,18.8,1473.07,2.72,11.218,0.021,274.52,5291.25,16
Chef,2,132.178,60.833,29.935,41.41,0.0,100.0,55.5,12.4,25.3,18.5,1497.42,2.67,11.329,0.02,307.61,5459.27,16
Chef,2,126.91,62.29,30.31,34.31,0.0,100.0,57.3,12.4,25.1,18.6,1481.83,2.32,11.676,0.018,328.53,5357.91,16
Chef,2,124.106,59.596,30.2,34.31,0.0,99.5,57.0,12.1,24.8,18.4,1491.97,2.33,12.022,0.019,302.2,5305.75,16
Chef,2,133.222,59.314,30.044,43.864,0.5,100.0,56.7,12.4,24.7,18.7,1483.28,2.67,11.134,0.02,261.57,5440.67,16
Chef,2,132.681,60.912,30.215,41.554,0.0,100.0,57.7,12.0,25.4,18.4,1487.66,2.15,11.212,0.016,277.09,5467.09,16
Chef,1,131.253,64.192,30.157,36.904,0.0,100.0,58.5,12.3,25.1,18.5,1494.12,2.15,11.384,0.016,300.42,5368.07,16
Chef,1,129.285,62.205,30.242,36.838,0.0,99.5,57.6,12.2,24.3,18.7,1485.78,2.17,11.492,0.017,292.47,5377.06,16
Chef,1,131.116,61.985,30.029,39.102,0.5,100.0,56.0,11.9,26.9,18.8,1484.27,2.37,11.32,0.018,302.41,5429.37,16
Chef,2,132.437,63.24,29.885,39.312,0.0,100.0,58.1,12.1,26.0,18.8,1496.54,2.31,11.3,0.017,310.78,5434.31,16
Chef,2,140.108,60.221,29.8,50.087,0.5,99.5,60.1,12.3,24.2,19.0,1491.47,2.7,10.645,0.019,327.65,5291.25,16
Chef,1,135.988,60.81,30.19,44.988,0.0,100.0,58.9,12.8,25.4,18.9,1481.03,2.41,10.891,0.018,300.99,5386.74,16
Chef,2,128.106,59.071,30.138,38.897,0.0,100.0,56.3,12.8,24.8,19.4,1497.42,2.21,11.689,0.017,351.88,5328.94,16
Chef,2,135.634,63.336,30.02,42.278,0.0,100.0,55.7,12.7,25.1,18.4,1491.64,2.56,10.998,0.019,362.24,5497.77,16
Chef,2,128.429,62.179,29.895,36.355,0.5,100.0,57.3,12.2,25.1,19.2,1485.39,2.5,11.566,0.019,299.78,5320.8,16
Chef,2,133.747,59.66,30.083,44.004,0.0,100.0,57.1,12.3,24.3,18.8,1481.41,2.04,11.076,0.015,353.18,5433.64,16
Chef,2,134.267,61.288,30.438,42.541,0.5,100.0,58.5,12.5,24.4,18.4,1486.06,2.64,11.068,0.02,311.24,5421.62,16
Chef,2,130.932,59.244,29.985,41.703,0.5,100.0,57.3,12.1,24.3,19.4,1475.64,2.18,11.27,0.017,362.24,5344.32,16
Chef,1,137.73,60.446,30.438,46.846,0.5,100.0,59.8,12.4,24.6,18.4,1497.42,2.47,10.872,0.018,309.97,5418.76,16
Chef,2,131.104,59.071,30.13,41.903,0.5,100.0,58.7,12.4,24.9,18.1,1497.42,2.31,11.422,0.018,314.46,5443.52,16
Chef,2,139.794,63.368,30.147,46.279,0.0,100.0,55.4,12.9,25.3,18.9,1495.35,2.4,10.697,0.017,337.24,5296.21,16
Chef,2,130.785,60.21,29.797,40.778,0.5,100.0,57.5,12.1,25.0,18.4,1491.41,1.92,11.404,0.015,309.33,5398.44,16
Chef,2,136.991,63.658,30.127,43.206,0.0,100.0,58.6,12.3,24.9,18.5,1497.42,2.26,10.931,0.016,277.98,5488.9,16
Chef,1,127.503,61.174,30.108,36.221,0.0,100.0,59.2,12.3,25.0,18.7,1482.35,2.47,11.626,0.019,325.96,5362.62,16
Chef,1,126.543,61.287,30.217,35.039,0.5,100.0,56.7,12.5,23.9,18.4,1488.57,2.47,11.763,0.02,285.26,5490.79,16
Chef,2,128.736,60.774,30.205,37.757,0.0,100.0,58.1,12.1,25.2,18.5,1493.18,2.17,11.599,0.017,304.6,5407.92,16
Chef,2,129.451,61.74,30.217,37.494,0.5,100.0,59.0,12.2,24.9,18.3,1491.88,2.08,11.525,0.016,316.14,5509.05,16
Chef,1,126.787,59.071,30.308,37.408,0.0,100.0,57.4,12.7,25.0,18.9,1493.96,2.21,11.783,0.017,296.53,5377.99,16
Chef,1,139.46,61.198,30.103,48.159,0.0,100.0,57.9,12.0,25.9,18.6,1490.66,2.09,10.689,0.015,286.5,5503.91,16
Chef,2,124.36,59.071,29.757,35.532,0.0,100.0,57.9,12.3,24.9,19.1,1485.55,2.02,11.946,0.016,298.74,5415.6,16
Chef,1,135.669,63.611,30.089,41.969,0.0,100.0,55.8,11.8,24.7,18.6,1491.51,2.47,10.994,0.018,312.49,5423.7,16
Chef,2,130.988,61.391,29.829,39.768,0.5,100.0,56.7,12.1,23.6,18.5,1492.55,2.75,11.395,0.021,300.46,5386.77,16
Chef,2,133.464,64.532,29.915,39.017,0.0,100.0,59.9,12.0,25.2,18.8,1497.42,2.27,11.22,0.017,326.03,5459.87,16
Chef,2,128.107,62.417,30.014,35.676,0.0,100.0,55.8,12.1,23.8,18.5,1482.33,2.1,11.571,0.016,297.59,5369.7,16
Chef,2,132.374,61.767,30.023,40.584,0.0,100.0,57.3,12.0,23.5,18.4,1493.94,2.38,11.286,0.018,275.68,5340.41,16
Chef,1,132.217,64.916,30.006,37.295,0.5,99.5,58.4,12.1,26.1,19.4,1474.16,2.71,11.15,0.02,298.04,5490.27,16
Chef,2,128.138,62.487,30.094,35.557,0.0,100.0,57.9,12.0,26.1,18.7,1483.0,2.76,11.573,0.022,334.1,5428.8,16
Chef,2,130.49,65.377,29.642,35.471,0.0,100.0,60.0,12.4,24.6,18.4,1484.68,2.7,11.378,0.021,294.53,5357.37,16
Chef,1,133.476,60.701,29.913,42.862,0.0,100.0,56.7,12.3,24.3,18.5,1497.42,2.26,11.219,0.017,331.67,5302.64,16
