tool,iteration,duration_total_sec,duration_install_sec,duration_topology_sec,convergence_sec,cpu_min_pct,cpu_max_pct,cpu_avg_pct,mem_min_pct,mem_max_pct,mem_avg_pct,net_rx_mb,net_tx_mb,net_rx_rate_mbps,net_tx_rate_mbps,disk_read_mb,disk_write_mb,ops_count
OpenTofu,1,128.694,56.456,30.464,41.774,1.0,100.0,62.0,12.0,25.0,16.8,1506.43,2.54,11.706,0.02,225.48,5328.84,2
OpenTofu,1,117.635,52.756,29.397,35.482,0.5,100.0,61.6,12.0,25.1,16.9,1509.79,2.39,12.835,0.02,196.53,5570.73,2
OpenTofu,2,121.425,55.009,29.181,37.235,1.0,100.0,62.2,12.0,22.3,17.1,1499.79,2.46,12.352,0.02,244.92,5679.57,2
OpenTofu,2,121.975,55.265,29.433,37.277,0.5,100.0,59.7,12.6,22.7,16.7,1505.49,1.89,12.343,0.015,208.42,5652.1,2
OpenTofu,1,124.841,57.805,31.395,35.641,0.5,100.0,63.8,12.4,22.0,16.8,1496.41,2.9,11.987,0.023,245.91,5388.85,2
OpenTofu,1,125.053,55.143,31.031,38.879,0.0,100.0,58.7,12.3,23.9,16.9,1506.58,2.37,12.048,0.019,226.52,5497.65,2
OpenTofu,1,132.904,56.072,32.97,43.862,1.0,100.0,61.2,12.1,24.5,16.8,1493.29,2.61,11.236,0.02,207.41,5347.83,2
OpenTofu,1,123.841,55.114,30.998,37.729,1.5,100.0,60.8,12.0,23.7,16.7,1488.26,2.16,12.018,0.017,235.82,5483.69,2
OpenTofu,1,127.978,53.772,28.693,45.513,1.5,100.0,58.6,12.7,22.6,17.1,1501.05,2.42,11.729,0.019,185.56,5328.84,2
OpenTofu,1,124.846,53.617,30.748,40.481,0.5,100.0,62.8,12.4,22.1,16.9,1501.16,1.91,12.024,0.015,243.57,5837.65,2
OpenTofu,2,125.141,55.866,29.752,39.523,0.0,100.0,58.9,12.3,23.7,17.1,1488.26,2.75,11.893,0.022,234.08,5555.65,2
OpenTofu,2,122.983,57.777,29.967,35.239,0.0,100.0,58.2,12.5,22.7,17.2,1488.26,2.05,12.101,0.017,186.83,5348.28,2
OpenTofu,2,125.44,54.35,28.79,42.3,0.0,100.0,61.4,12.4,21.8,17.0,1510.53,2.73,12.042,0.022,271.1,5502.02,2
OpenTofu,1,125.178,54.102,30.65,40.426,1.0,100.0,59.7,12.0,24.1,17.3,1498.98,2.29,11.975,0.018,222.85,5328.84,2
OpenTofu,1,121.049,54.193,30.59,36.266,1.0,100.0,59.3,12.6,21.3,16.9,1492.16,2.4,12.327,0.02,241.82,5797.67,2
OpenTofu,1,114.404,50.212,31.544,32.648,1.0,100.0,62.1,12.3,22.0,16.7,1488.8,2.49,13.014,0.022,232.61,5398.88,2
OpenTofu,1,122.186,51.873,30.347,39.966,0.5,100.0,59.4,12.1,23.5,17.1,1499.77,2.87,12.274,0.023,227.28,5351.35,2
OpenTofu,1,132.832,56.16,30.637,46.035,0.5,100.0,59.4,12.0,25.0,17.1,1495.69,2.5,11.26,0.019,234.45,5549.47,2
OpenTofu,1,120.047,50.867,28.693,40.487,0.0,100.0,61.0,12.8,21.7,16.7,1488.26,2.41,12.397,0.02,208.29,5488.21,2
OpenTofu,2,120.489,53.018,28.693,38.778,1.0,100.0,60.1,12.5,21.0,16.9,1488.26,2.32,12.352,0.019,231.84,5596.37,2
OpenTofu,2,125.876,54.57,28.693,42.613,1.0,100.0,60.3,12.4,21.6,17.1,1502.78,2.58,11.939,0.02,216.44,5564.35,2
OpenTofu,1,118.356,53.232,28.693,36.431,0.0,100.0,61.8,12.2,24.5,17.0,1488.26,2.33,12.574,0.02,244.07,5402.32,2
OpenTofu,1,118.456,54.186,31.583,32.687,1.0,100.0,60.1,12.3,22.6,16.9,1503.58,2.27,12.693,0.019,174.38,5515.83,2
OpenTofu,1,117.763,52.864,28.693,36.206,0.0,100.0,56.7,12.3,23.7,16.7,1498.97,2.77,12.729,0.024,222.22,5627.66,2
OpenTofu,2,130.857,58.222,30.99,41.645,1.0,100.0,59.2,12.5,24.1,17.0,1504.39,2.99,11.496,0.023,247.09,5328.84,2
OpenTofu,2,127.035,57.157,31.446,38.432,1.0,100.0,60.3,12.5,23.9,16.8,1490.52,2.35,11.733,0.018,254.62,5476.9,2
OpenTofu,1,117.957,56.422,28.693,32.842,0.0,100.0,61.3,12.3,23.3,17.0,1504.48,1.93,12.754,0.016,234.42,5538.74,2
OpenTofu,1,130.767,53.886,29.922,46.959,0.0,100.0,61.3,12.2,24.2,16.8,1510.3,2.61,11.55,0.02,171.14,5406.51,2
OpenTofu,1,131.136,56.169,32.75,42.217,0.0,100.0,60.0,12.2,22.2,16.9,1488.26,2.38,11.349,0.018,272.04,5414.33,2
OpenTofu,2,124.339,55.604,30.394,38.341,0.0,100.0,64.1,12.4,22.3,17.2,1488.26,2.39,11.969,0.019,229.77,5358.34,2
OpenTofu,2,122.48,53.298,28.693,40.489,1.5,100.0,56.3,12.4,22.7,17.1,1491.14,2.83,12.175,0.023,293.94,5611.43,2
OpenTofu,2,124.066,54.392,30.077,39.597,0.0,100.0,63.1,12.2,20.9,16.9,1510.67,2.44,12.176,0.02,179.58,5589.6,2
OpenTofu,1,124.494,54.709,29.844,39.941,1.0,100.0,62.5,12.1,23.6,17.2,1501.53,2.5,12.061,0.02,235.77,5429.7,2
OpenTofu,1,121.827,57.737,31.442,32.648,0.0,100.0,63.3,12.0,24.8,16.9,1507.14,2.47,12.371,0.02,275.7,5460.9,2
OpenTofu,1,123.991,53.883,29.707,40.401,0.0,100.0,61.2,12.2,23.9,16.9,1503.49,2.75,12.126,0.022,238.25,5393.97,2
OpenTofu,1,130.228,54.39,28.879,46.959,1.0,100.0,59.8,12.1,23.3,16.8,1525.08,2.63,11.711,0.02,240.99,5345.6,2
OpenTofu,1,125.672,53.308,28.693,43.671,0.0,100.0,61.5,12.3,22.7,17.0,1488.26,1.9,11.842,0.015,257.04,5352.72,2
OpenTofu,2,126.996,55.491,30.498,41.007,0.0,100.0,61.4,12.0,23.7,17.0,1496.82,1.85,11.786,0.015,261.89,5328.84,2
OpenTofu,2,123.34,54.772,29.8,38.768,1.5,100.0,60.1,12.4,22.0,16.9,1491.17,2.5,12.09,0.02,251.8,5468.09,2
OpenTofu,1,123.724,55.24,30.308,38.176,0.5,100.0,59.6,12.1,23.0,17.3,1494.61,2.66,12.08,0.021,193.5,5557.02,2
OpenTofu,2,119.146,53.324,30.1,35.722,0.5,100.0,60.4,12.4,22.2,17.3,1502.84,2.78,12.613,0.023,198.7,5431.9,2
OpenTofu,1,124.012,55.487,30.274,38.251,0.0,100.0,60.0,12.1,23.1,16.6,1489.96,2.26,12.015,0.018,254.14,5515.44,2
OpenTofu,1,125.088,54.713,29.078,41.297,0.5,100.0,61.9,12.1,22.6,16.9,1494.59,2.97,11.948,0.024,222.39,5506.27,2
OpenTofu,2,122.263,56.195,30.404,35.664,0.0,100.0,61.1,12.3,22.4,17.1,1488.26,2.19,12.173,0.018,210.4,5555.54,2
OpenTofu,2,124.941,55.874,28.693,40.374,0.0,100.0,62.2,12.2,21.9,17.2,1496.42,2.46,11.977,0.02,209.76,5679.78,2
OpenTofu,2,124.835,55.51,30.622,38.703,0.5,100.0,61.8,12.2,23.8,17.1,1488.26,2.41,11.922,0.019,250.97,5510.27,2
OpenTofu,1,117.633,55.45,29.535,32.648,1.5,100.0,61.0,12.3,22.9,16.9,1489.76,2.6,12.664,0.022,225.65,5381.04,2
OpenTofu,1,127.304,56.14,30.182,40.982,1.5,100.0,58.9,12.3,24.4,16.9,1496.71,2.61,11.757,0.021,283.93,5641.93,2
OpenTofu,2,126.467,56.535,28.693,41.239,0.5,100.0,61.5,12.4,23.0,16.8,1489.39,2.69,11.777,0.021,244.29,5377.2,2
OpenTofu,1,123.879,53.758,28.693,41.428,0.0,100.0,61.5,12.4,24.0,17.2,1506.14,2.46,12.158,0.02,252.55,5395.31,2
OpenTofu,2,128.637,55.796,30.96,41.881,0.0,100.0,60.0,12.3,24.5,17.1,1494.71,2.63,11.62,0.02,220.01,5328.84,2
OpenTofu,2,123.577,55.639,30.828,37.11,1.0,100.0,59.9,12.5,22.1,16.9,1500.26,2.48,12.14,0.02,258.98,5333.81,2
OpenTofu,1,126.463,55.456,29.047,41.96,0.0,100.0,60.5,12.2,24.1,17.0,1491.18,2.66,11.791,0.021,216.07,5508.07,2
OpenTofu,2,124.57,57.414,29.174,37.982,1.5,100.0,59.5,12.1,21.9,16.8,1498.79,2.44,12.032,0.02,249.42,5538.33,2
OpenTofu,1,123.095,55.553,30.642,36.9,0.5,100.0,58.3,12.1,23.5,16.9,1495.89,2.23,12.152,0.018,242.29,5564.02,2
OpenTofu,1,123.172,57.602,28.693,36.877,0.0,100.0,59.7,12.4,24.1,16.9,1508.15,2.41,12.244,0.02,261.19,5450.69,2
OpenTofu,2,120.999,54.065,29.848,37.086,1.0,100.0,59.6,12.4,22.9,16.9,1502.86,2.5,12.42,0.021,243.67,5513.74,2
